,Month,Days,DayOfWeek,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
10043,12,31,4,1,0,58,3,81,105.58,85.0
10044,1,22,5,1,6,1,1,100,120.28,139.0
10045,6,2,3,2,6,106,1,99,103.86,120.6
10046,2,19,5,1,2,0,1,100,131.42,119.0
10047,11,11,4,2,6,85,3,100,137.21,143.2
10048,2,8,0,1,6,103,1,63,67.2,85.0
10049,10,4,0,5,3,3,1,100,79.88,70.0
10050,9,25,6,4,3,1,0,95,81.05,70.0
10051,9,14,2,1,2,21,1,100,82.88,74.1
10052,12,20,1,2,1,93,1,76,88.01,75.14
10053,11,11,4,1,3,104,1,100,137.21,184.0
10054,8,28,6,1,2,0,4,88,79.88,90.0
10055,11,21,0,1,2,0,1,100,86.91,109.0
10056,7,18,0,1,1,3,0,100,85.2,70.0
10057,3,17,3,1,3,58,3,100,86.91,90.0
10058,2,15,0,1,3,1,1,93,69.71,105.0
10059,5,1,6,1,3,20,1,76,79.59,55.25
10060,4,12,1,1,2,0,1,93,83.93,90.0
10061,3,29,1,1,7,0,4,100,82.43,105.0
10062,4,18,6,4,3,25,0,80,75.18,70.0
10063,12,28,1,1,2,0,1,87,76.94,90.0
10064,7,13,2,2,2,0,3,100,104.96,139.0
10065,1,24,0,1,3,58,0,85,74.37,89.0
10066,5,5,3,1,3,9,1,99,89.27,91.56
10067,6,6,0,4,2,25,0,100,86.44,70.0
10068,12,17,4,1,2,1,0,100,111.95,92.65
10069,12,17,5,1,2,58,3,79,127.26,179.0
10070,10,29,4,2,3,1,1,100,146.7,179.0
10071,3,24,3,1,2,78,3,99,83.38,74.25
10072,10,1,5,1,6,107,1,100,140.19,135.2
10073,3,4,4,2,3,1,1,100,136.06,120.0
10074,3,25,4,1,2,0,1,100,149.51,199.0
10075,11,8,0,1,3,5,0,93,73.17,65.0
10076,11,28,0,1,2,0,4,65,82.16,95.0
10077,7,15,4,1,5,9,1,100,135.93,258.64
10078,10,24,6,3,3,5,0,82,77.28,65.0
10079,10,27,3,1,3,64,1,96,90.77,94.05
10080,11,11,4,1,2,9,1,100,137.21,128.89
10081,4,13,2,2,2,4,0,100,84.24,70.0
10082,1,28,4,1,6,15,0,100,121.52,100.0
10083,3,13,6,1,2,0,1,90,87.62,85.0
10084,11,15,1,1,1,103,1,99,97.23,85.0
10085,10,23,6,1,2,5,0,90,86.64,65.0
10086,5,8,6,1,7,103,3,77,80.35,85.0
10087,9,29,3,1,7,0,3,100,88.65,114.0
10088,4,18,0,1,2,5,0,99,89.35,65.0
10089,12,5,0,5,3,0,0,100,100.87,134.0
10090,9,8,3,2,2,64,1,98,60.7,108.3
10091,4,23,5,2,3,56,1,100,136.41,147.14
10092,1,21,4,2,2,25,0,91,89.82,70.0
10093,6,24,4,1,7,21,1,100,128.01,129.35
10094,4,2,5,1,3,0,1,100,126.59,139.0
10095,4,7,3,2,6,21,1,100,88.39,93.6
10096,5,20,4,1,6,24,0,100,125.44,70.0
10097,7,15,4,1,2,106,3,100,135.93,170.1
10098,2,17,3,4,2,1,1,100,116.42,125.0
10099,3,11,4,2,2,106,0,100,165.51,159.0
10100,4,5,1,3,2,4,0,100,83.82,70.0
10101,12,19,0,1,6,103,1,77,86.44,85.0
10102,9,1,3,1,2,64,1,100,85.45,94.05
10103,1,7,4,2,6,1,1,86,108.62,0.0
10104,7,10,6,5,3,25,0,97,102.02,70.0
10105,12,11,5,2,3,1,1,100,123.58,115.0
10106,8,17,2,1,3,0,1,100,83.25,90.0
10107,3,2,2,1,2,5,0,99,84.76,65.0
10108,10,29,5,1,2,58,0,100,173.64,99.0
10109,11,24,3,1,2,0,1,62,93.22,109.0
10110,9,25,6,9,2,1,0,95,81.05,70.0
10111,8,20,5,1,3,15,0,100,100.31,95.0
10112,5,7,5,1,2,58,1,100,125.34,109.0
10113,4,14,3,1,2,25,1,100,87.7,70.0
10114,9,20,1,1,2,0,1,99,82.56,114.0
10115,3,28,0,4,6,9,0,93,80.61,99.96
10116,6,27,0,2,6,64,0,95,84.45,100.18
10117,8,26,4,2,2,58,3,100,111.28,139.0
10118,2,21,6,2,2,1,1,100,105.86,110.0
10119,9,2,4,3,2,68,3,100,127.68,40.0
10120,7,25,0,1,6,25,0,99,88.52,70.0
10121,5,9,0,14,2,5,0,89,80.74,65.0
10122,3,20,6,5,2,24,0,91,83.91,70.0
10123,7,31,6,1,6,20,0,90,81.33,64.35
10124,3,8,1,1,2,0,1,100,94.95,122.0
10125,12,3,5,1,3,61,3,99,133.03,126.65
10126,3,24,3,1,3,20,1,99,83.38,64.35
10127,12,31,4,1,3,58,1,81,105.58,85.0
10128,1,24,6,1,5,103,1,64,75.65,85.0
10129,10,27,3,1,3,5,0,96,90.77,65.0
10130,10,9,6,1,2,0,1,100,79.53,95.0
10131,5,16,6,4,3,14,0,85,77.11,70.0
10132,2,24,3,1,2,0,1,100,98.85,109.0
10133,10,31,0,2,2,58,1,81,76.61,85.0
10134,7,20,1,4,2,5,0,97,83.96,65.0
10135,12,31,5,1,3,0,1,87,98.9,99.0
10136,8,27,4,4,3,1,1,100,106.66,109.0
10137,12,28,1,1,3,20,1,87,76.94,57.85
10138,1,23,6,5,3,25,0,78,76.06,70.0
10139,12,12,0,4,2,15,0,85,84.8,99.0
10140,12,26,0,1,3,28,0,99,82.32,71.25
10141,7,19,1,1,3,9,1,100,85.13,99.96
10142,6,12,6,1,3,25,0,86,84.34,70.0
10143,3,7,0,1,3,20,1,84,79.07,58.5
10144,7,11,0,4,3,3,0,100,109.3,70.0
10145,9,10,4,1,3,1,1,100,114.73,120.0
10146,4,13,2,1,2,64,3,100,84.24,103.55
10147,6,14,1,1,2,41,3,100,91.65,116.1
10148,1,1,5,1,3,0,1,79,92.58,90.0
10149,11,11,4,1,3,1,1,100,137.21,139.0
10150,1,22,5,1,2,61,3,100,120.28,130.18
10151,2,27,5,2,6,1,1,100,103.6,125.0
10152,12,25,6,1,3,64,1,94,83.73,93.65
10153,10,1,5,1,3,104,1,100,140.19,194.0
10154,1,28,4,1,2,25,0,100,121.52,70.0
10155,4,26,1,1,6,78,1,100,85.74,74.25
10156,5,23,6,5,5,3,0,85,77.1,70.0
10157,2,11,4,1,3,1,1,100,119.76,120.0
10158,10,30,6,1,2,21,3,66,78.72,58.5
10159,3,12,4,4,3,25,0,100,95.76,70.0
10160,11,25,4,1,2,0,1,85,109.72,119.0
10161,11,21,6,1,3,4,0,73,77.57,70.0
10162,12,15,3,1,3,64,1,80,80.54,83.7
10163,8,4,3,3,7,1,1,100,94.15,125.0
10164,2,2,2,1,2,64,4,97,74.85,85.5
10165,6,30,3,5,3,0,1,100,91.59,112.1
10166,4,11,0,1,2,0,4,88,82.45,105.0
10167,6,23,3,1,7,58,1,100,105.87,119.0
10168,3,15,1,1,3,58,1,93,77.62,90.0
10169,6,9,3,1,1,55,1,100,96.16,101.75
10170,4,1,4,2,2,28,1,100,126.56,126.75
10171,12,30,3,1,3,49,1,90,89.96,86.98
10172,12,31,4,1,5,103,1,81,105.58,85.0
10173,9,18,6,7,6,64,1,76,81.88,94.05
10174,10,26,2,1,5,58,1,100,99.19,144.0
10175,3,1,1,2,2,107,1,97,81.35,83.2
10176,7,11,0,1,1,64,1,100,109.3,94.05
10177,4,2,5,1,2,41,1,100,126.59,152.1
10178,3,14,0,4,3,20,1,85,77.05,64.35
10179,12,23,4,1,1,58,1,70,88.56,85.0
10180,11,8,1,1,3,0,1,98,81.23,114.0
10181,7,22,4,2,3,72,3,100,127.61,158.72
10182,6,27,0,1,2,55,1,95,84.45,110.3
10183,12,27,1,2,0,21,1,99,89.3,67.6
10184,9,10,5,6,2,25,0,100,103.01,70.0
10185,6,30,3,2,5,64,1,100,91.59,117.09
10186,10,26,2,1,5,64,1,100,99.19,136.8
10187,10,5,2,1,2,0,1,100,78.53,139.0
10188,5,21,5,1,3,0,1,100,131.73,189.0
10189,8,29,0,4,2,25,0,93,81.64,70.0
10190,3,29,0,1,3,24,0,96,73.65,70.0
10191,7,1,4,1,6,41,1,100,124.75,152.1
10192,1,27,3,1,3,25,0,99,87.29,70.0
10193,3,20,6,1,4,20,1,91,83.91,68.25
10194,4,17,6,5,3,25,0,82,80.24,70.0
10195,1,28,4,1,3,0,1,100,121.52,109.0
10196,5,20,3,1,2,103,0,97,82.8,85.0
10197,8,19,3,1,0,5,0,99,80.22,65.0
10198,5,5,3,1,6,106,1,99,89.27,111.6
10199,9,20,1,1,3,9,1,99,82.56,95.76
10200,11,22,1,1,3,4,0,80,84.32,70.0
10201,11,14,0,2,2,37,1,71,81.7,86.16
10202,5,16,0,1,3,64,1,99,81.26,101.13
10203,5,30,0,1,3,58,3,54,87.38,125.9
10204,10,24,0,3,2,1,1,100,96.98,129.0
10205,7,2,5,1,3,58,3,99,124.14,149.0
10206,7,31,6,1,1,64,3,90,81.33,94.05
10207,6,26,6,5,2,3,0,94,82.9,70.0
10208,9,5,6,7,5,25,0,94,85.32,70.0
10209,10,30,6,5,3,25,0,66,78.72,70.0
10210,1,20,3,1,2,0,1,100,89.22,124.0
10211,2,16,2,4,3,1,1,100,110.27,135.0
10212,6,5,6,1,7,0,3,88,91.36,129.45
10213,1,7,4,2,3,1,1,86,108.62,89.0
10214,9,25,6,1,2,0,3,95,81.05,114.0
10215,7,4,0,3,3,21,1,64,101.11,84.93
10216,2,6,6,1,0,9,1,100,104.88,79.8
10217,12,19,0,1,7,0,1,77,86.44,99.0
10218,4,27,2,1,6,78,1,100,85.68,96.75
10219,9,21,2,1,7,25,0,100,83.31,70.0
10220,2,23,1,1,5,5,0,99,85.17,65.0
10221,11,18,4,1,2,72,1,99,129.02,184.3
10222,12,29,3,1,3,9,1,91,79.54,67.2
10223,7,19,1,2,2,78,1,100,85.13,96.75
10224,1,14,3,3,3,1,1,100,85.45,105.0
10225,6,2,3,1,2,5,0,99,103.86,65.0
10226,8,25,3,1,3,21,3,99,81.73,80.6
10227,4,8,4,1,2,48,3,100,136.23,137.3
10228,10,17,0,1,3,0,4,99,84.11,114.0
10229,10,13,3,2,2,0,1,100,84.35,114.0
10230,4,1,4,1,6,28,1,100,126.56,149.25
10231,2,15,0,4,2,25,0,93,69.71,70.0
10232,4,17,6,1,3,64,0,82,80.24,99.61
10233,8,8,6,5,3,3,0,87,79.7,70.0
10234,8,24,2,5,2,10,1,98,84.68,95.47
10235,3,11,4,1,3,3,0,100,165.51,70.0
10236,11,4,4,1,2,64,1,93,115.84,132.05
10237,7,18,0,1,3,1,1,100,85.2,113.0
10238,6,4,5,2,2,58,3,100,164.1,206.0
10239,12,12,6,1,3,4,0,72,82.15,70.0
10240,3,12,5,1,0,18,1,100,149.7,149.25
10241,9,19,0,1,2,24,1,85,82.95,70.0
10242,7,30,5,1,3,64,0,100,150.52,106.2
10243,9,27,1,2,3,24,0,100,83.68,70.0
10244,12,16,3,1,3,24,0,89,73.27,70.0
10245,6,1,2,1,6,58,1,92,91.31,119.0
10246,10,31,6,5,2,14,0,71,76.51,70.0
10247,6,3,4,2,3,58,3,100,153.43,196.0
10248,8,12,4,2,2,56,1,99,109.71,108.21
10249,11,15,1,1,2,24,0,99,97.23,70.0
10250,3,13,6,5,2,3,0,90,87.62,70.0
10251,11,19,5,1,3,24,0,99,136.32,70.0
10252,1,19,2,1,3,64,1,96,77.41,87.4
10253,5,6,4,2,5,1,1,100,135.53,109.0
10254,1,26,2,1,3,58,1,96,75.92,94.0
10255,5,29,6,1,5,103,1,74,92.14,85.0
10256,11,17,3,1,2,9,1,90,85.09,84.0
10257,2,7,6,5,3,25,0,60,72.4,70.0
10258,5,30,0,1,7,0,1,54,87.38,122.3
10259,10,27,3,1,3,64,1,96,90.77,127.3
10260,1,10,0,1,3,58,0,82,72.59,80.0
10261,9,14,2,1,4,106,1,100,82.88,111.6
10262,4,13,2,1,2,41,1,100,84.24,98.1
10263,6,5,6,1,5,103,1,88,91.36,85.0
10264,2,8,1,1,2,5,0,88,76.98,65.0
10265,9,10,5,1,7,78,1,100,103.01,85.5
10266,11,5,5,1,2,104,3,96,112.5,159.0
10267,10,15,5,1,0,0,1,100,135.68,139.0
10268,6,14,0,1,6,103,1,97,84.12,85.0
10269,11,13,6,4,2,0,1,62,76.89,109.0
10270,1,23,6,1,3,0,1,78,76.06,85.0
10271,2,21,0,1,6,1,1,100,104.04,110.0
10272,8,20,5,1,6,64,1,100,100.31,154.23
10273,7,13,2,1,0,64,1,100,104.96,103.55
10274,12,6,1,3,3,1,0,84,80.0,70.0
10275,10,20,3,1,3,25,0,96,81.19,70.0
10276,11,25,4,2,2,55,0,85,109.72,127.4
10277,12,15,3,1,3,41,1,80,80.54,76.5
10278,8,10,2,1,2,3,1,100,79.82,98.1
10279,3,15,1,1,3,0,1,93,77.62,90.0
10280,3,6,6,1,5,78,1,83,80.13,74.25
10281,11,17,3,1,7,0,1,90,85.09,115.6
10282,3,30,2,2,5,103,0,100,84.31,85.0
10283,3,2,2,1,2,0,1,99,84.76,114.0
10284,12,3,5,1,7,0,1,99,133.03,209.0
10285,2,26,4,1,2,5,0,83,89.04,65.0
10286,4,6,2,1,3,20,1,99,84.45,64.35
10287,10,6,3,1,5,48,1,100,84.63,102.89
10288,6,20,0,1,3,51,1,100,91.59,91.04
10289,3,11,4,1,3,25,0,100,165.51,70.0
10290,2,13,5,2,3,1,1,100,107.83,115.0
10291,11,25,4,1,3,9,1,85,109.72,85.64
10292,2,8,1,1,3,64,1,88,76.98,84.6
10293,12,9,4,3,3,37,1,89,103.1,112.24
10294,12,27,0,1,7,78,1,99,85.63,60.75
10295,3,27,5,1,3,1,1,100,98.69,79.0
10296,12,9,4,2,3,87,3,89,103.1,117.85
10297,11,5,5,1,2,0,1,96,112.5,139.0
10298,5,11,2,1,3,55,1,100,76.22,93.02
10299,6,26,6,1,0,58,0,94,82.9,112.9
10300,1,15,5,2,6,55,1,100,111.28,130.08
10301,11,2,2,1,1,66,3,97,84.95,99.2
10302,11,28,0,6,2,106,4,65,82.16,90.25
10303,8,8,0,4,5,25,0,94,80.51,70.0
10304,6,10,4,1,2,103,1,100,128.93,85.0
10305,11,19,4,1,2,25,0,99,121.0,70.0
10306,5,2,0,1,0,15,0,85,81.53,65.0
10307,7,26,1,1,0,25,0,100,88.87,70.0
10308,3,31,3,1,7,64,1,100,94.99,123.05
10309,6,3,4,1,3,58,3,100,153.43,189.0
10310,4,22,3,1,3,5,0,100,79.69,65.0
10311,1,24,6,5,3,25,0,64,75.65,70.0
10312,10,23,6,2,2,0,1,90,86.64,90.0
10313,5,29,6,1,3,0,1,74,92.14,104.0
10314,4,13,2,1,5,64,1,100,84.24,103.55
10315,12,5,0,1,3,0,0,100,100.87,125.0
10316,12,30,3,1,3,52,1,90,89.96,89.1
10317,9,25,6,1,3,21,1,95,81.05,70.85
10318,8,29,6,5,1,3,0,88,89.59,70.0
10319,1,2,6,1,2,0,1,88,79.73,99.0
10320,6,20,0,1,3,24,0,100,91.59,70.0
10321,10,6,3,1,1,24,0,100,84.63,70.0
10322,10,13,3,1,2,5,0,100,84.35,65.0
10323,12,27,1,1,7,103,1,99,89.3,85.0
10324,1,31,0,3,2,24,0,100,78.06,70.0
10325,11,23,1,1,3,24,0,86,77.69,70.0
10326,3,3,3,1,3,28,1,93,86.11,70.5
10327,12,26,0,5,3,25,0,99,82.32,70.0
10328,10,28,4,2,5,58,3,95,168.05,199.0
10329,6,1,2,1,3,24,0,92,91.31,70.0
10330,10,18,0,4,2,25,1,94,75.93,70.0
10331,3,25,4,1,1,0,1,100,149.51,139.0
10332,4,29,4,1,2,0,1,100,150.9,249.0
10333,10,10,6,5,6,25,0,73,73.45,70.0
10334,8,9,1,1,2,5,0,95,79.81,65.0
10335,1,15,5,1,5,64,1,100,111.28,134.83
10336,8,7,6,5,3,25,0,92,87.99,70.0
10337,8,17,2,1,3,21,1,100,83.25,67.6
10338,3,23,2,1,2,106,1,90,85.39,107.1
10339,1,3,0,1,2,58,3,93,73.59,99.0
10340,11,1,1,1,3,0,4,99,86.5,99.0
10341,11,4,3,1,5,24,0,91,80.18,70.0
10342,1,15,5,1,2,0,0,100,111.28,129.0
10343,12,16,4,2,2,37,3,100,149.38,144.54
10344,12,31,5,1,5,64,0,87,98.9,103.55
10345,7,28,3,1,0,58,1,100,93.61,149.0
10346,7,7,2,1,2,4,0,100,92.29,70.0
10347,12,5,0,1,3,64,0,100,100.87,111.51
10348,10,20,3,1,3,21,1,96,81.19,55.25
10349,7,29,4,2,3,55,1,100,144.11,169.36
10350,12,28,2,1,2,28,1,91,82.6,60.0
10351,9,25,6,2,2,28,0,95,81.05,85.5
10352,9,30,4,3,5,106,1,100,142.96,156.6
10353,10,14,4,1,3,0,0,100,132.17,109.0
10354,12,3,5,1,3,61,3,99,133.03,126.65
10355,10,17,0,2,2,102,1,99,84.11,96.9
10356,10,28,4,1,3,58,3,95,168.05,259.0
10357,6,19,6,1,2,64,1,90,84.33,94.05
10358,12,30,3,1,5,0,0,90,89.96,95.0
10359,1,9,6,5,3,28,1,61,76.0,63.75
10360,9,26,0,2,2,78,1,100,83.7,85.5
10361,4,23,5,1,2,9,1,100,136.41,120.24
10362,11,25,4,2,2,58,3,85,109.72,149.0
10363,11,13,6,1,2,28,1,62,76.89,71.25
10364,11,19,5,1,5,64,3,99,136.32,163.93
10365,9,3,5,1,2,58,0,100,132.69,139.0
10366,10,24,0,1,6,49,1,100,96.98,110.92
10367,5,7,5,1,3,0,1,100,125.34,129.0
10368,7,20,1,4,2,5,0,97,83.96,65.0
10369,12,4,6,2,6,64,3,95,105.3,118.28
10370,2,21,6,2,3,1,1,100,105.86,125.0
10371,2,7,0,2,3,64,1,94,82.99,99.13
10372,9,29,3,1,3,21,1,100,88.65,80.6
10373,2,23,2,1,1,104,1,100,96.56,108.8
10374,10,18,1,1,3,24,0,100,83.18,70.0
10375,12,23,4,1,2,102,0,70,88.56,109.65
10376,9,2,4,1,7,76,1,100,127.68,136.65
10377,10,6,3,1,5,24,0,100,84.63,70.0
10378,6,19,6,2,2,0,1,90,84.33,100.0
10379,4,16,5,1,3,58,1,100,113.29,129.0
10380,12,9,4,1,3,9,1,89,103.1,120.24
10381,9,12,6,13,2,3,0,89,84.75,70.0
10382,4,14,2,1,2,5,0,83,76.55,65.0
10383,1,3,0,1,3,0,1,93,73.59,89.0
10384,8,11,3,1,3,106,1,99,85.41,101.75
10385,3,4,4,2,3,1,1,100,136.06,120.0
10386,3,22,1,1,3,0,1,99,86.83,109.0
10387,3,1,1,1,3,0,1,97,81.35,95.0
10388,4,25,0,1,3,20,0,86,84.11,69.94
10389,12,23,3,1,2,5,0,73,76.78,65.0
10390,6,20,6,4,3,3,0,83,82.54,70.0
10391,3,21,0,1,3,55,1,100,93.14,98.58
10392,5,19,3,1,7,43,1,100,92.96,127.8
10393,9,18,6,1,3,21,1,76,81.88,55.25
10394,3,4,4,1,2,105,1,100,136.06,152.1
10395,3,19,5,1,6,24,0,100,142.26,70.0
10396,11,17,2,1,5,24,0,95,80.91,70.0
10397,5,8,6,5,3,19,0,77,80.35,70.0
10398,1,6,3,1,7,9,1,84,76.19,74.76
10399,2,10,3,1,3,20,1,96,102.62,70.85
10400,6,7,1,1,3,24,0,100,102.87,70.0
10401,11,15,1,2,2,106,1,99,97.23,117.8
10402,9,26,0,1,6,0,0,100,83.7,119.0
10403,6,18,4,2,1,1,1,94,120.05,100.0
10404,6,12,5,1,3,103,1,99,115.49,85.0
10405,2,24,3,1,7,58,1,100,98.85,123.1
10406,12,6,1,1,3,64,1,84,80.0,79.05
10407,11,30,2,1,3,0,1,76,83.06,90.0
10408,2,25,4,3,3,1,1,100,123.82,150.0
10409,10,14,3,1,2,5,0,99,81.19,65.0
10410,11,25,4,2,3,84,3,85,109.72,112.86
10411,11,16,2,1,3,18,1,91,84.23,63.75
10412,9,3,4,23,3,24,0,100,103.53,70.0
10413,3,1,1,1,7,64,1,97,81.35,90.25
10414,11,23,2,3,3,0,0,61,84.42,114.45
10415,5,20,4,1,3,106,1,100,125.44,134.1
10416,6,16,3,1,2,0,1,100,93.95,129.0
10417,10,24,0,1,3,0,1,100,96.98,164.0
10418,11,18,4,2,3,81,3,99,129.02,135.2
10419,7,2,5,1,3,3,0,99,124.14,70.0
10420,7,15,4,2,1,9,0,100,135.93,345.14
10421,4,1,4,2,2,1,1,100,126.56,0.0
10422,8,19,4,1,3,21,1,100,101.48,64.35
10423,4,24,6,1,3,70,1,85,95.1,105.19
10424,8,25,3,1,6,64,1,99,81.73,94.05
10425,12,2,4,2,6,103,3,66,99.37,85.0
10426,3,3,3,1,3,49,1,93,86.11,83.41
10427,4,25,0,1,2,64,1,86,84.11,95.0
10428,1,3,0,1,7,64,1,93,73.59,98.8
10429,10,20,3,1,3,3,0,96,81.19,70.0
10430,3,16,2,1,3,24,0,97,85.57,70.0
10431,9,3,4,2,2,1,0,100,103.53,109.65
10432,9,14,2,1,3,25,1,100,82.88,70.0
10433,5,17,1,1,2,0,1,100,83.55,80.0
10434,10,22,5,1,1,0,0,100,136.45,209.0
10435,1,24,6,5,3,25,0,64,75.65,70.0
10436,1,16,6,1,3,0,1,99,83.51,117.7
10437,9,26,0,1,2,24,0,100,83.7,70.0
10438,11,27,5,1,2,58,1,89,86.2,85.0
10439,1,22,5,1,2,1,1,100,120.28,137.48
10440,11,3,3,1,3,102,1,90,84.74,96.9
10441,12,28,2,1,5,0,1,91,82.6,104.0
10442,6,2,3,3,7,1,1,99,103.86,159.0
10443,1,4,1,1,3,18,1,91,75.58,69.0
10444,1,12,2,1,3,103,0,94,78.84,85.0
10445,3,22,1,1,3,9,1,99,86.83,91.56
10446,6,13,0,1,2,0,0,100,93.27,129.0
10447,6,10,4,2,0,0,1,100,128.93,100.0
10448,2,14,0,1,3,0,0,91,83.93,99.0
10449,3,27,6,1,3,20,1,63,79.46,52.0
10450,5,27,4,1,5,64,3,100,115.71,120.28
10451,10,20,3,1,3,24,0,96,81.19,70.0
10452,8,19,4,1,2,0,1,100,101.48,99.0
10453,12,7,2,1,4,106,1,80,80.65,103.55
10454,6,25,5,1,2,5,0,100,127.55,65.0
10455,6,8,2,9,6,72,1,100,92.36,117.92
10456,7,31,6,5,2,3,0,90,81.33,70.0
10457,11,13,6,4,7,3,0,62,76.89,70.0
10458,1,3,0,1,3,20,0,93,73.59,55.25
10459,2,1,1,1,7,0,1,100,78.92,95.0
10460,1,22,5,1,6,1,1,100,120.28,139.0
10461,10,26,2,1,1,78,1,100,99.19,115.5
10462,11,11,4,2,2,0,1,100,137.21,139.0
10463,11,22,1,1,2,0,4,80,84.32,95.0
10464,1,30,6,1,2,58,0,63,76.11,85.0
10465,11,4,4,2,3,0,1,93,115.84,109.0
10466,2,7,0,1,3,24,0,94,82.99,70.0
10467,9,17,5,1,2,58,3,100,127.71,159.0
10468,4,9,5,2,2,0,0,100,125.3,119.0
10469,4,25,0,1,2,0,1,86,84.11,117.6
10470,7,24,6,1,3,58,1,97,89.21,99.0
10471,11,7,0,2,3,5,3,83,80.2,65.0
10472,1,23,5,1,3,1,1,100,100.21,110.0
10473,11,28,0,1,2,58,1,65,82.16,95.0
10474,11,8,0,1,6,1,1,93,73.17,105.0
10475,4,8,4,2,2,21,1,100,136.23,106.6
10476,3,7,0,1,6,103,1,84,79.07,85.0
10477,6,13,6,12,2,24,1,92,80.97,70.0
10478,4,25,0,1,2,5,0,86,84.11,65.0
10479,6,2,3,1,6,24,0,99,103.86,70.0
10480,10,19,2,2,3,90,1,100,81.86,111.6
10481,12,16,4,2,3,1,1,100,149.38,129.0
10482,10,13,3,1,3,24,0,100,84.35,70.0
10483,6,7,1,1,2,0,0,100,102.87,127.9
10484,2,7,0,3,5,58,1,94,82.99,104.3
10485,7,30,5,1,3,58,3,100,150.52,169.0
10486,3,4,4,1,3,0,1,100,136.06,179.0
10487,7,8,4,1,3,107,3,100,150.47,119.2
10488,7,18,0,1,3,1,1,100,85.2,113.0
10489,10,28,4,2,2,27,1,95,168.05,113.0
10490,7,27,2,1,0,0,1,98,90.77,149.0
10491,4,17,6,1,2,0,0,82,80.24,70.0
10492,12,6,0,1,2,103,0,100,98.82,85.0
10493,7,29,4,1,5,24,0,100,144.11,70.0
10494,1,13,3,3,3,1,1,98,91.08,125.0
10495,8,3,2,1,3,9,1,95,95.08,83.16
10496,11,7,6,3,2,4,0,53,75.74,70.0
10497,10,18,0,1,2,5,0,94,75.93,65.0
10498,6,4,5,1,3,103,3,100,164.1,85.0
10499,12,31,4,1,7,103,0,81,105.58,85.0
10500,12,27,0,3,3,32,0,99,85.63,73.26
10501,9,9,4,1,2,58,3,100,99.83,109.0
10502,3,1,0,4,2,3,0,99,92.14,70.0
10503,7,19,0,3,2,24,0,100,81.74,70.0
10504,11,19,5,1,2,64,3,99,136.32,122.55
10505,11,16,2,1,3,106,1,91,84.23,95.0
10506,9,17,4,2,2,1,1,100,104.22,89.0
10507,10,28,4,2,3,15,0,95,168.05,65.0
10508,5,1,6,1,7,103,3,76,79.59,85.0
10509,5,20,4,2,2,106,0,100,125.44,125.1
10510,6,6,0,1,3,1,0,100,86.44,101.15
10511,6,4,5,2,2,58,3,100,164.1,199.0
10512,4,8,4,2,3,104,0,100,136.23,159.0
10513,6,18,4,2,3,1,1,94,120.05,89.0
10514,9,4,6,1,3,9,1,83,109.24,67.2
10515,12,5,0,2,3,94,3,100,100.87,107.91
10516,2,17,2,3,7,24,0,84,71.18,70.0
10517,12,30,3,1,3,0,3,90,89.96,93.39
10518,6,14,1,1,2,15,0,100,91.65,70.0
10519,7,3,6,1,3,5,0,94,90.1,65.0
10520,1,27,3,1,2,18,1,99,87.29,66.75
10521,10,13,2,1,2,5,0,84,79.52,65.0
10522,2,16,2,4,3,1,1,100,110.27,135.0
10523,2,7,6,5,2,25,0,60,72.4,70.0
10524,1,30,5,1,2,1,1,99,99.03,100.0
10525,11,22,1,1,2,21,1,80,84.32,70.85
10526,3,15,0,4,2,5,0,92,72.42,65.0
10527,9,22,3,1,2,24,0,99,96.31,70.0
10528,10,17,0,2,6,85,1,99,84.11,95.2
10529,10,28,4,2,3,81,3,95,168.05,191.2
10530,4,17,6,2,5,0,0,82,80.24,95.0
10531,12,27,1,3,2,37,1,99,89.3,90.12
10532,10,27,3,1,2,5,0,96,90.77,65.0
10533,2,11,4,1,2,0,3,100,119.76,161.95
10534,1,2,6,1,3,11,1,88,79.73,54.0
10535,5,26,3,1,4,0,1,100,94.61,132.8
10536,8,13,5,1,3,0,3,100,112.73,150.0
10537,5,16,0,1,7,64,1,99,81.26,117.8
10538,10,17,0,2,3,0,0,99,84.11,80.0
10539,8,18,3,3,3,0,1,100,86.65,109.0
10540,6,24,4,2,6,58,3,100,128.01,189.0
10541,6,6,6,1,3,103,1,96,81.3,85.0
10542,9,19,0,1,2,42,0,85,82.95,96.9
10543,4,9,5,1,3,0,3,100,125.3,129.0
10544,5,6,4,2,2,68,3,100,135.53,40.0
10545,3,27,6,5,2,25,1,63,79.46,70.0
10546,10,15,5,1,2,104,3,100,135.68,159.0
10547,8,27,5,1,6,9,1,100,117.33,141.86
10548,12,29,2,1,0,5,0,90,78.69,65.0
10549,11,15,1,2,2,24,0,99,97.23,70.0
10550,8,12,4,1,3,58,1,99,109.71,120.0
10551,10,31,0,8,3,4,0,81,76.61,70.0
10552,5,14,5,1,3,72,1,100,125.86,139.92
10553,2,13,6,4,2,0,0,82,83.81,70.0
10554,12,29,2,1,3,20,1,90,78.69,55.25
10555,7,17,6,4,3,3,0,95,98.81,70.0
10556,12,17,4,1,2,1,0,100,111.95,92.65
10557,10,26,2,1,3,0,0,100,99.19,154.0
10558,12,16,4,2,2,1,1,100,149.38,129.0
