,Year,Month,Days,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
22242,2022,8,23,1,0,0,1,5,0,1,98,82.48,65.0
22243,2022,12,18,6,1,0,1,2,58,1,61,79.01,90.0
22244,2022,12,12,0,0,0,1,2,58,3,85,84.8,114.0
22245,2021,11,15,0,0,0,4,2,0,0,67,70.11,65.0
22246,2022,5,1,6,1,0,1,3,0,1,76,79.59,99.0
22247,2022,9,1,3,0,0,1,3,72,3,100,85.45,114.72
22248,2021,1,11,0,0,0,4,3,24,0,59,74.92,70.0
22249,2022,2,7,0,0,0,1,2,58,1,94,82.99,101.35
22250,2022,7,16,5,1,0,1,6,41,1,100,130.04,134.1
22251,2022,4,11,0,0,0,1,7,64,1,88,82.45,85.5
22252,2022,6,27,0,0,0,1,0,104,3,95,84.45,119.4
22253,2022,11,9,2,0,0,2,3,1,1,100,89.3,115.0
22254,2022,11,26,5,1,0,1,7,0,1,97,109.18,119.0
22255,2022,10,31,0,0,0,1,3,0,1,81,76.61,80.0
22256,2022,11,5,5,1,0,1,2,106,4,96,112.5,132.05
22257,2021,1,26,1,0,0,1,3,5,1,72,74.82,65.0
22258,2022,5,25,2,0,0,1,3,0,0,100,88.4,99.0
22259,2021,8,25,2,0,0,2,7,24,0,96,83.55,70.0
22260,2022,10,26,2,0,0,2,3,1,0,100,99.19,85.0
22261,2022,8,14,6,1,0,8,2,25,0,100,83.17,70.0
22262,2021,11,19,4,0,0,2,3,1,1,99,121.0,0.0
22263,2022,3,1,1,0,0,1,4,0,1,97,81.35,95.0
22264,2022,10,9,6,1,0,1,3,21,1,100,79.53,65.25
22265,2022,8,24,2,0,0,2,3,0,1,98,84.68,99.0
22266,2021,7,28,2,0,0,1,5,103,1,100,85.07,85.0
22267,2022,12,17,5,1,0,1,3,24,0,79,127.26,70.0
22268,2022,12,15,3,0,0,1,6,103,1,80,80.54,85.0
22269,2022,3,30,2,0,0,1,3,13,1,100,84.31,88.4
22270,2022,12,31,5,1,0,1,3,0,0,87,98.9,99.0
22271,2022,5,31,1,0,0,1,3,106,4,78,88.02,93.6
22272,2022,9,17,5,1,0,1,3,72,0,100,127.71,135.52
22273,2021,6,30,2,0,0,1,2,5,0,95,80.98,65.0
22274,2021,1,9,5,1,0,1,3,5,1,100,92.13,65.0
22275,2022,6,5,6,1,0,5,2,3,0,88,91.36,70.0
22276,2021,5,2,6,1,0,5,3,25,0,84,75.99,70.0
22277,2022,6,24,4,0,0,2,5,4,0,100,128.01,70.0
22278,2021,2,25,3,0,0,1,2,5,0,99,84.13,65.0
22279,2022,10,3,0,0,0,1,2,0,4,100,84.11,114.0
22280,2022,4,29,4,0,0,1,6,0,1,100,150.9,209.0
22281,2022,11,24,3,0,0,1,3,78,3,62,93.22,81.75
22282,2022,5,14,5,1,0,1,2,0,1,100,125.86,119.0
22283,2022,10,17,0,0,0,3,6,84,1,99,84.11,90.44
22284,2021,11,5,4,0,0,1,3,8,0,100,118.66,85.0
22285,2022,8,26,4,0,0,2,0,58,3,100,111.28,159.0
22286,2022,9,5,0,0,0,1,2,5,0,81,80.09,65.0
22287,2022,1,8,5,1,0,1,2,15,1,100,108.21,95.0
22288,2021,11,7,6,1,0,5,2,3,0,53,75.74,70.0
22289,2021,4,9,4,0,0,2,3,5,0,99,111.46,65.0
22290,2022,2,17,3,0,0,4,3,1,1,100,116.42,125.0
22291,2022,2,14,0,0,0,1,2,64,0,91,83.93,94.05
22292,2022,6,26,6,1,0,5,2,25,0,94,82.9,70.0
22293,2022,12,24,5,1,0,2,2,64,0,76,89.42,85.5
22294,2022,2,3,3,0,0,3,3,1,0,100,94.55,129.0
22295,2022,12,8,3,0,0,1,4,64,1,97,84.77,101.37
22296,2021,7,8,3,0,0,1,2,25,0,99,90.16,70.0
22297,2022,10,29,5,1,0,1,7,58,3,100,173.64,219.0
22298,2022,2,14,0,0,0,1,3,0,1,91,83.93,99.0
22299,2022,5,31,1,0,0,2,3,78,1,78,88.02,86.06
22300,2022,6,18,5,1,0,6,3,25,0,100,137.31,70.0
22301,2022,7,30,5,1,0,1,3,24,0,100,150.52,70.0
22302,2022,6,7,1,0,0,1,7,0,1,100,102.87,132.9
22303,2022,9,27,1,0,0,1,7,64,3,100,83.68,113.05
22304,2022,6,6,0,0,0,2,7,48,1,100,86.44,129.67
22305,2022,7,4,0,0,0,4,2,0,0,64,101.11,70.0
22306,2022,1,23,6,1,0,1,6,64,0,78,76.06,80.75
22307,2022,3,27,6,1,0,10,2,3,0,63,79.46,70.0
22308,2022,2,26,5,1,0,1,2,24,0,100,128.02,70.0
22309,2022,2,25,4,0,0,1,2,24,0,100,123.82,70.0
22310,2022,12,21,2,0,0,2,3,0,0,84,85.9,115.0
22311,2021,11,29,0,0,0,2,2,103,0,78,75.04,85.0
22312,2021,12,31,4,0,1,1,1,64,3,81,105.58,132.94
22313,2022,1,11,1,0,0,1,3,64,1,96,76.55,84.55
22314,2022,9,25,6,1,0,1,7,9,1,95,81.05,95.76
22315,2021,8,3,1,0,0,1,2,1,0,95,89.79,100.0
22316,2022,1,10,0,0,0,3,3,18,0,82,72.59,60.0
22317,2022,4,4,0,0,0,1,3,5,0,99,81.87,65.0
22318,2022,5,11,2,0,0,1,2,0,4,100,76.22,85.0
22319,2022,8,6,5,1,0,1,2,24,0,100,117.92,70.0
22320,2022,3,5,5,1,0,1,2,25,1,100,132.36,70.0
22321,2022,2,8,1,0,0,1,5,103,1,88,76.98,85.0
22322,2022,4,29,4,0,0,2,3,1,1,100,150.9,149.0
22323,2022,3,2,2,0,0,1,6,58,1,99,84.76,94.0
22324,2022,12,17,5,1,0,1,3,104,1,79,127.26,189.0
22325,2022,2,24,3,0,0,1,3,0,1,100,98.85,85.0
22326,2022,10,23,6,1,0,1,2,0,0,90,86.64,95.0
22327,2022,1,9,6,1,0,4,5,26,0,61,76.0,70.0
22328,2022,8,21,6,1,0,5,3,25,0,72,82.68,70.0
22329,2022,7,30,5,1,0,1,5,0,1,100,150.52,219.0
22330,2022,1,13,3,0,0,3,2,1,1,98,91.08,125.0
22331,2022,5,5,3,0,0,1,5,55,1,99,89.27,101.75
22332,2021,12,28,1,0,0,4,6,0,1,87,76.94,104.0
22333,2022,4,1,4,0,0,2,3,64,3,100,126.56,183.33
22334,2022,1,16,6,1,0,1,5,0,0,99,83.51,118.25
22335,2022,5,25,2,0,0,2,2,24,0,100,88.4,70.0
22336,2022,9,16,4,0,0,1,3,58,0,100,122.23,154.0
22337,2022,4,22,4,0,0,1,3,4,0,100,145.64,70.0
22338,2022,8,15,0,0,0,2,5,106,0,100,84.22,107.1
22339,2021,10,22,4,0,0,2,6,1,1,100,108.14,120.0
22340,2022,6,25,5,1,0,1,2,106,1,100,127.55,143.1
22341,2022,4,26,1,0,0,3,3,104,1,100,85.74,113.3
22342,2022,8,9,1,0,0,1,3,3,0,95,79.81,70.0
22343,2022,1,7,4,0,0,1,1,64,1,86,108.62,151.57
22344,2022,1,29,5,1,0,1,3,9,1,100,122.01,128.89
22345,2022,3,1,1,0,0,1,6,9,1,97,81.35,88.2
22346,2022,6,3,4,0,0,1,3,48,3,100,153.43,174.16
22347,2022,3,1,1,0,0,1,2,103,1,97,81.35,85.0
22348,2022,12,10,5,1,0,1,0,0,1,99,148.0,120.0
22349,2022,11,11,4,0,0,2,2,0,1,100,137.21,179.0
22350,2022,10,27,3,0,0,1,2,24,0,96,90.77,70.0
22351,2022,2,28,0,0,0,1,2,0,4,87,78.75,95.0
22352,2021,12,10,4,0,0,1,3,1,1,97,99.27,99.0
22353,2022,10,22,5,1,0,1,7,0,1,100,136.45,229.0
22354,2021,6,2,2,0,0,1,2,103,1,96,78.78,85.0
22355,2022,3,13,6,1,0,5,2,3,0,90,87.62,70.0
22356,2022,5,14,5,1,0,1,3,0,0,100,125.86,179.0
22357,2022,4,2,5,1,0,1,6,0,3,100,126.59,134.0
22358,2022,6,4,5,1,0,1,6,24,0,100,164.1,70.0
22359,2022,1,21,4,0,0,1,7,33,1,91,89.82,125.5
22360,2022,10,12,2,0,0,1,2,25,1,100,76.95,70.0
22361,2022,3,20,6,1,0,5,2,25,0,91,83.91,70.0
22362,2022,6,10,4,0,0,1,5,0,1,100,128.93,159.0
22363,2022,12,1,3,0,0,1,3,24,0,100,104.94,70.0
22364,2022,6,10,4,0,0,1,2,58,3,100,128.93,139.0
22365,2022,3,11,4,0,0,1,3,25,0,100,165.51,70.0
22366,2022,11,15,1,0,0,1,6,1,1,99,97.23,120.0
22367,2021,9,22,2,0,0,25,2,24,0,99,84.33,70.0
22368,2022,10,23,6,1,0,1,5,0,1,90,86.64,99.0
22369,2022,3,4,4,0,0,2,3,1,1,100,136.06,120.0
22370,2021,12,31,4,0,1,2,2,104,3,81,105.58,139.0
22371,2022,7,13,2,0,0,1,3,0,0,100,104.96,175.0
22372,2022,11,15,1,0,0,1,7,1,1,99,97.23,129.0
22373,2022,4,8,4,0,0,1,3,1,1,100,136.23,149.0
22374,2022,9,10,5,1,0,1,2,0,4,100,103.01,114.0
22375,2021,3,1,0,0,0,1,3,1,1,99,92.14,100.0
22376,2022,2,5,5,1,0,1,2,72,3,100,112.22,104.72
22377,2022,11,2,2,0,0,1,6,0,0,97,84.95,129.0
22378,2021,1,10,6,1,0,5,2,25,0,62,75.31,70.0
22379,2021,2,27,5,1,0,2,5,1,1,100,103.6,105.0
22380,2022,6,11,5,1,0,1,7,24,0,100,130.83,70.0
22381,2022,9,10,5,1,0,1,3,58,1,100,103.01,129.0
22382,2022,5,13,4,0,0,1,5,0,1,100,115.42,169.0
22383,2021,5,23,6,1,0,5,2,19,0,85,77.1,70.0
22384,2022,12,24,5,1,0,1,5,21,1,76,89.42,77.35
22385,2022,8,8,0,0,0,1,2,5,0,94,80.51,65.0
22386,2022,1,25,1,0,0,3,3,103,1,93,75.62,85.0
22387,2022,7,1,4,0,0,1,7,103,1,100,124.75,85.0
22388,2022,9,3,5,1,0,1,4,0,1,100,132.69,139.0
22389,2022,11,18,4,0,0,1,0,0,1,99,129.02,194.0
22390,2021,10,4,0,0,0,2,5,24,0,100,79.88,70.0
22391,2022,12,17,5,1,0,1,2,106,1,79,127.26,170.05
22392,2022,12,12,0,0,0,4,3,24,0,85,84.8,70.0
22393,2022,3,13,6,1,0,5,2,25,0,90,87.62,70.0
22394,2022,7,17,6,1,0,5,3,24,0,95,98.81,70.0
22395,2022,4,15,4,0,0,2,2,64,3,100,105.14,144.53
22396,2021,3,27,5,1,0,5,3,3,0,100,98.69,70.0
22397,2021,3,3,2,0,0,1,7,1,1,100,87.32,110.0
22398,2022,10,27,3,0,0,1,2,0,4,96,90.77,99.0
22399,2022,3,30,2,0,0,1,3,71,1,100,84.31,104.0
22400,2022,12,31,5,1,0,1,3,0,1,87,98.9,99.0
22401,2022,10,23,6,1,0,1,3,0,1,90,86.64,80.0
22402,2022,11,16,2,0,0,2,5,78,0,91,84.23,78.75
22403,2022,9,11,6,1,0,4,2,25,0,94,79.22,70.0
22404,2022,10,30,6,1,0,1,1,58,1,66,78.72,85.0
22405,2022,3,16,2,0,0,1,3,20,1,97,85.57,64.35
22406,2022,1,10,0,0,0,1,3,64,0,82,72.59,76.0
22407,2022,3,31,3,0,0,1,2,0,0,100,94.99,139.0
22408,2022,5,20,4,0,0,2,3,0,1,100,125.44,159.0
22409,2022,8,31,2,0,0,1,3,64,1,95,79.46,117.8
22410,2021,7,24,5,1,0,1,2,1,1,100,115.6,100.0
22411,2022,1,23,6,1,0,3,2,3,0,78,76.06,70.0
22412,2022,3,20,6,1,0,2,3,0,1,91,83.91,104.0
22413,2022,5,3,1,0,0,1,1,64,0,98,86.08,95.14
22414,2022,12,16,4,0,0,1,2,0,1,100,149.38,159.0
22415,2022,12,10,5,1,0,1,2,28,1,99,148.0,111.75
22416,2022,3,4,4,0,0,1,7,104,1,100,136.06,189.0
22417,2022,6,20,0,0,0,3,2,0,0,100,91.59,114.9
22418,2022,6,28,1,0,0,1,7,0,0,96,83.29,105.0
22419,2022,2,28,0,0,0,1,2,64,1,87,78.75,80.75
22420,2022,1,16,6,1,0,1,1,58,3,99,83.51,99.05
22421,2021,2,19,4,0,0,2,3,1,1,99,103.64,115.0
22422,2022,7,11,0,0,0,1,3,0,0,100,109.3,175.0
22423,2022,5,24,1,0,0,5,2,56,1,100,86.61,103.27
22424,2022,3,18,4,0,0,2,2,0,1,98,141.58,149.0
22425,2022,7,23,5,1,0,1,7,104,1,100,131.91,179.0
22426,2022,8,13,5,1,0,6,3,4,0,100,112.73,70.0
22427,2022,5,29,6,1,0,1,6,0,1,74,92.14,119.0
22428,2022,4,15,4,0,0,2,3,78,3,100,105.14,119.25
22429,2022,2,5,5,1,0,1,3,64,1,100,112.22,125.13
22430,2021,8,6,4,0,0,1,3,24,1,100,108.97,70.0
22431,2022,8,13,5,1,0,1,7,58,0,100,112.73,169.0
22432,2022,5,11,2,0,0,1,3,15,0,100,76.22,65.0
22433,2022,2,8,1,0,0,2,2,24,0,88,76.98,70.0
22434,2021,12,14,1,0,0,3,2,4,0,90,77.0,70.0
22435,2022,3,11,4,0,0,1,3,25,0,100,165.51,70.0
22436,2022,8,28,6,1,0,5,2,25,0,88,79.88,70.0
22437,2021,8,22,6,1,0,5,2,25,0,82,81.36,70.0
22438,2022,10,8,5,1,0,2,3,72,1,100,170.76,219.12
22439,2022,10,16,6,1,0,7,6,64,3,79,74.03,113.05
22440,2022,10,28,4,0,0,3,3,81,1,95,168.05,191.2
22441,2021,12,31,4,0,1,1,5,0,1,81,105.58,90.0
22442,2022,6,6,0,0,0,1,2,104,3,100,86.44,129.0
22443,2022,10,27,3,0,0,1,0,64,3,96,90.77,110.82
22444,2021,2,21,6,1,0,2,6,1,1,100,105.86,125.0
22445,2021,9,24,4,0,0,2,5,1,1,100,120.42,149.0
22446,2022,1,29,5,1,0,1,2,25,0,100,122.01,70.0
22447,2022,6,7,1,0,0,1,3,41,1,100,102.87,107.01
22448,2022,2,8,1,0,0,1,3,0,1,88,76.98,85.0
22449,2021,3,12,4,0,0,2,3,1,1,100,95.76,130.0
22450,2022,10,4,1,0,0,1,7,64,1,100,77.29,117.8
22451,2022,12,7,2,0,0,1,2,64,1,80,80.65,96.72
22452,2022,9,23,4,0,0,1,5,24,0,100,147.46,70.0
22453,2022,8,4,3,0,0,1,2,3,0,100,94.15,70.0
22454,2022,10,28,4,0,0,2,2,0,1,95,168.05,169.0
22455,2022,1,26,2,0,0,1,2,58,1,96,75.92,85.0
22456,2022,7,18,0,0,0,1,6,9,1,100,85.2,96.6
22457,2022,7,31,6,1,0,4,6,28,0,90,81.33,85.5
22458,2021,5,23,6,1,0,13,3,3,0,85,77.1,70.0
22459,2022,12,12,0,0,0,4,3,21,1,85,84.8,74.1
22460,2022,11,30,2,0,0,1,5,64,1,76,83.06,101.37
22461,2022,2,3,3,0,0,1,6,0,3,100,94.55,105.35
22462,2022,3,21,0,0,0,1,3,0,3,100,93.14,104.0
22463,2022,7,25,0,0,0,2,7,50,1,99,88.52,120.6
22464,2022,11,25,4,0,0,1,3,21,1,85,109.72,70.85
22465,2022,5,20,4,0,0,2,3,41,1,100,125.44,170.1
22466,2022,10,22,5,1,0,1,6,58,3,100,136.45,189.0
22467,2022,4,4,0,0,0,1,3,64,1,99,81.87,85.5
22468,2021,12,30,3,0,0,1,3,0,1,90,89.96,85.0
22469,2022,5,15,6,1,0,3,3,58,3,96,84.2,115.25
22470,2022,12,5,0,0,0,1,3,48,1,100,100.87,114.57
22471,2022,3,28,0,0,0,1,3,5,0,93,80.61,65.0
22472,2022,3,5,5,1,0,2,3,64,1,100,132.36,115.43
22473,2022,11,21,0,0,0,1,3,25,0,100,86.91,70.0
22474,2022,7,30,5,1,0,2,3,104,3,100,150.52,209.0
22475,2022,2,14,0,0,0,2,3,24,0,91,83.93,70.0
22476,2022,11,22,1,0,0,1,2,104,3,80,84.32,95.8
22477,2022,7,9,5,1,0,1,3,0,3,100,157.86,159.0
22478,2021,12,25,5,1,1,4,7,67,0,95,87.28,89.1
22479,2021,12,28,1,0,0,1,6,64,1,87,76.94,110.25
22480,2021,1,25,0,0,0,1,7,5,0,57,71.24,65.0
22481,2022,11,29,1,0,0,1,2,78,1,74,81.3,81.75
22482,2022,12,6,1,0,0,4,2,102,1,84,80.0,96.9
22483,2022,8,14,6,1,0,1,3,20,1,100,83.17,58.5
22484,2022,4,22,4,0,0,1,2,67,0,100,145.64,161.1
22485,2022,10,8,5,1,0,1,3,0,3,100,170.76,219.0
22486,2022,5,31,1,0,0,3,3,107,1,78,88.02,83.2
22487,2022,4,15,4,0,0,1,2,0,1,100,105.14,139.0
22488,2022,7,16,5,1,0,1,3,24,0,100,130.04,70.0
22489,2022,8,3,2,0,0,2,3,72,3,95,95.08,123.52
22490,2022,8,12,4,0,0,1,2,78,1,99,109.71,97.5
22491,2022,12,7,2,0,0,1,1,68,1,80,80.65,40.0
22492,2022,11,1,1,0,0,3,5,81,3,99,86.5,95.2
22493,2022,8,23,1,0,0,3,2,64,0,98,82.48,108.3
22494,2022,2,1,1,0,0,1,3,64,3,100,78.92,95.62
22495,2022,9,28,2,0,0,1,0,102,1,100,90.55,96.9
22496,2022,9,29,3,0,0,1,4,0,1,100,88.65,129.0
22497,2022,8,7,6,1,0,4,2,25,0,92,87.99,70.0
22498,2022,11,7,0,0,0,1,6,64,1,83,80.2,106.02
22499,2022,12,8,3,0,0,4,3,24,0,97,84.77,70.0
22500,2021,11,23,1,0,0,5,2,1,1,86,77.69,105.0
22501,2022,5,9,0,0,0,4,2,25,0,89,80.74,70.0
22502,2022,9,29,3,0,0,1,0,104,3,100,88.65,114.0
22503,2022,4,22,4,0,0,2,3,58,1,100,145.64,189.0
22504,2022,6,4,5,1,0,4,7,15,0,100,164.1,49.0
22505,2022,11,15,1,0,0,1,2,104,1,99,97.23,109.0
22506,2022,5,23,0,0,0,2,3,0,1,88,85.5,104.0
22507,2022,3,24,3,0,0,1,3,0,0,99,83.38,95.0
22508,2022,12,10,5,1,0,1,3,58,3,99,148.0,194.0
22509,2022,10,21,4,0,0,1,3,24,0,100,115.9,70.0
22510,2022,3,22,1,0,0,1,6,0,1,99,86.83,124.0
22511,2021,12,17,4,0,0,3,7,1,0,100,111.95,127.5
22512,2022,6,18,5,1,0,1,3,5,0,100,137.31,65.0
22513,2021,11,8,0,0,0,2,2,24,0,93,73.17,70.0
22514,2022,12,4,6,1,0,1,6,25,0,95,105.3,70.0
22515,2022,10,1,5,1,0,1,2,104,1,100,140.19,184.0
22516,2022,5,20,4,0,0,1,2,61,1,100,125.44,126.65
22517,2022,5,6,4,0,0,2,3,56,1,100,135.53,147.14
22518,2022,10,16,6,1,0,1,3,24,0,79,74.03,70.0
22519,2022,12,9,4,0,0,1,3,41,1,89,103.1,111.6
22520,2022,8,18,3,0,0,1,6,104,1,100,86.65,104.0
22521,2022,8,27,5,1,0,1,7,72,0,100,117.33,144.32
22522,2022,7,25,0,0,0,3,2,41,0,99,88.52,116.1
22523,2022,9,13,1,0,0,2,0,21,1,100,82.33,77.35
22524,2022,8,18,3,0,0,1,7,0,4,100,86.65,129.0
22525,2022,3,13,6,1,0,1,2,64,0,90,87.62,108.3
22526,2022,6,17,4,0,0,2,3,1,1,100,152.05,139.0
22527,2022,12,16,4,0,0,1,3,64,1,100,149.38,144.53
22528,2022,10,22,5,1,0,1,2,5,0,100,136.45,65.0
22529,2022,7,5,1,0,0,3,3,0,0,93,93.76,70.0
22530,2022,12,2,4,0,0,1,3,64,3,66,99.37,144.53
22531,2022,8,12,4,0,0,1,0,20,1,99,109.71,90.35
22532,2021,3,27,5,1,0,1,5,103,1,100,98.69,85.0
22533,2022,8,26,4,0,0,2,7,64,1,100,111.28,154.23
22534,2022,9,17,5,1,0,1,2,15,0,100,127.71,129.0
22535,2022,1,7,4,0,0,1,3,0,4,86,108.62,114.0
22536,2022,1,24,0,0,0,1,2,58,1,85,74.37,85.0
22537,2022,9,27,1,0,0,1,3,24,0,100,83.68,70.0
22538,2022,5,9,0,0,0,1,3,0,3,89,80.74,114.2
22539,2022,7,18,0,0,0,1,7,64,3,100,85.2,136.8
22540,2022,1,17,0,0,0,1,6,64,1,94,77.55,80.75
22541,2022,4,4,0,0,0,4,3,78,1,99,81.87,78.0
22542,2022,11,6,6,1,0,1,3,18,1,60,78.54,63.75
22543,2022,2,3,3,0,0,2,3,64,3,100,94.55,103.69
22544,2022,8,15,0,0,0,4,1,58,3,100,84.22,104.0
22545,2022,8,19,4,0,0,1,3,21,1,100,101.48,64.35
22546,2021,6,22,1,0,0,2,2,24,0,99,82.38,70.0
22547,2021,5,5,2,0,0,2,2,1,0,100,88.75,105.0
22548,2022,10,2,6,1,0,5,3,25,0,100,81.67,70.0
22549,2022,5,31,1,0,0,1,6,64,1,78,88.02,98.8
22550,2022,2,24,3,0,0,2,3,1,1,100,98.85,110.0
22551,2022,10,28,4,0,0,1,2,58,3,95,168.05,249.0
22552,2021,8,28,5,1,0,1,2,1,1,100,108.55,0.0
22553,2021,4,12,0,0,0,1,4,5,0,64,79.92,65.0
22554,2022,12,27,1,0,0,1,6,104,1,99,89.3,109.0
22555,2022,6,3,4,0,0,2,6,0,1,100,153.43,196.0
22556,2022,7,4,0,0,0,1,5,20,1,64,101.11,64.35
22557,2022,6,16,3,0,0,1,3,20,1,100,93.95,77.35
22558,2021,3,28,6,1,0,5,3,3,0,95,76.92,70.0
22559,2022,6,29,2,0,0,2,2,0,0,100,88.57,119.6
22560,2022,11,19,5,1,0,1,2,64,1,99,136.32,122.55
22561,2022,5,30,0,0,0,2,3,9,1,54,87.38,95.17
22562,2022,4,28,3,0,0,5,2,24,0,100,98.14,70.0
22563,2022,1,10,0,0,0,1,2,18,1,82,72.59,66.9
22564,2021,5,3,0,0,0,1,2,5,0,83,76.93,65.0
22565,2021,6,9,2,0,0,1,2,103,1,95,78.18,85.0
22566,2022,4,27,2,0,0,1,7,0,1,100,85.68,114.0
22567,2021,9,25,5,1,0,1,7,103,1,100,127.24,85.0
22568,2022,7,31,6,1,0,1,1,74,1,90,81.33,79.2
22569,2022,4,8,4,0,0,2,7,64,3,100,136.23,163.93
22570,2022,6,19,6,1,0,5,2,69,1,90,84.33,97.52
22571,2022,3,6,6,1,0,4,2,25,0,83,80.13,70.0
22572,2022,12,7,2,0,0,1,5,55,1,80,80.65,100.12
22573,2021,11,8,0,0,0,1,2,5,0,93,73.17,65.0
22574,2021,4,23,4,0,0,2,3,1,1,97,122.39,120.0
22575,2022,2,23,2,0,0,1,3,24,0,100,96.56,70.0
22576,2022,3,11,4,0,0,1,5,15,0,100,165.51,65.0
22577,2021,2,11,3,0,0,1,3,1,1,98,90.3,110.0
22578,2022,12,11,6,1,0,5,3,25,0,63,80.07,70.0
22579,2022,7,10,6,1,0,1,3,0,1,97,102.02,99.0
22580,2022,8,1,0,0,0,3,3,0,1,81,85.57,119.0
22581,2022,4,14,3,0,0,1,7,107,1,100,87.7,83.2
22582,2022,7,9,5,1,0,1,2,106,3,100,157.86,125.1
22583,2022,7,3,6,1,0,1,3,106,1,94,90.1,107.1
22584,2022,5,2,0,0,0,2,2,0,1,85,81.53,112.7
22585,2021,5,10,0,0,0,4,2,5,0,95,76.32,65.0
22586,2022,12,29,3,0,0,1,2,0,0,91,79.54,95.0
22587,2022,11,16,2,0,0,1,3,0,1,91,84.23,109.0
22588,2022,9,2,4,0,0,2,6,21,1,100,127.68,90.35
22589,2022,8,7,6,1,0,1,3,41,1,92,87.99,107.1
22590,2022,1,19,2,0,0,2,3,1,1,96,77.41,115.0
22591,2022,8,21,6,1,0,5,3,14,0,72,82.68,70.0
22592,2022,8,14,6,1,0,1,1,0,1,100,83.17,99.0
22593,2022,3,4,4,0,0,0,7,0,1,100,136.06,95.0
22594,2021,9,12,6,1,0,4,3,25,0,89,84.75,70.0
22595,2022,12,12,0,0,0,1,3,18,1,85,84.8,67.5
22596,2022,4,5,1,0,0,1,6,41,0,100,83.82,93.6
22597,2022,8,21,6,1,0,5,2,3,0,72,82.68,70.0
22598,2022,11,16,2,0,0,1,3,49,3,91,84.23,86.18
22599,2022,9,30,4,0,0,1,3,18,0,100,142.96,123.0
22600,2022,6,3,4,0,0,1,3,50,0,100,153.43,170.1
22601,2022,1,16,6,1,0,1,2,0,0,99,83.51,113.25
22602,2022,8,9,1,0,0,1,1,58,3,95,79.81,119.0
22603,2022,7,2,5,1,0,1,2,20,1,99,124.14,116.35
22604,2022,10,15,5,1,0,1,5,24,0,100,135.68,70.0
22605,2022,8,4,3,0,0,4,2,1,1,100,94.15,99.0
22606,2022,5,31,1,0,0,2,5,67,1,78,88.02,102.6
22607,2021,1,23,5,1,0,1,3,1,1,100,100.21,110.0
22608,2022,7,25,0,0,0,1,3,64,1,99,88.52,113.05
22609,2022,5,5,3,0,0,2,2,0,1,99,89.27,139.0
22610,2021,12,11,5,1,0,2,3,1,1,100,123.58,115.0
22611,2022,4,30,5,1,0,2,6,103,1,100,156.41,85.0
22612,2021,11,12,4,0,0,2,6,1,1,100,111.39,139.0
22613,2022,6,10,4,0,0,1,3,24,0,100,128.93,70.0
22614,2022,5,19,3,0,0,1,1,58,1,100,92.96,103.05
22615,2021,7,30,4,0,0,1,2,1,0,100,114.16,105.0
22616,2022,1,24,0,0,0,1,3,0,4,85,74.37,85.0
22617,2022,4,28,3,0,0,2,3,21,1,100,98.14,126.1
22618,2021,2,6,5,1,0,1,3,1,1,97,103.31,120.0
22619,2022,3,12,5,1,0,1,3,28,1,100,149.7,156.75
22620,2022,6,30,3,0,0,1,2,106,3,100,91.59,109.4
22621,2022,5,21,5,1,0,1,2,72,3,100,131.73,157.52
22622,2022,5,23,0,0,0,1,2,0,1,88,85.5,90.0
22623,2022,9,5,0,0,0,4,2,25,0,81,80.09,70.0
22624,2022,6,1,2,0,0,1,3,24,0,92,91.31,70.0
22625,2021,2,4,3,0,0,3,3,1,1,90,92.13,109.0
22626,2022,10,21,4,0,0,1,1,0,1,100,115.9,129.0
22627,2022,11,6,6,1,0,5,3,3,0,60,78.54,70.0
22628,2022,2,5,5,1,0,1,7,49,1,100,112.22,114.22
22629,2022,10,13,3,0,0,1,5,103,1,100,84.35,85.0
22630,2022,5,29,6,1,0,1,3,5,0,74,92.14,65.0
22631,2021,11,28,6,1,0,1,3,103,1,70,70.46,85.0
22632,2022,8,12,4,0,0,1,2,4,1,99,109.71,70.0
22633,2022,10,28,4,0,0,2,6,1,1,95,168.05,199.0
22634,2022,10,25,1,0,0,2,7,104,1,100,96.23,139.0
22635,2021,11,28,6,1,0,5,1,3,0,70,70.46,70.0
22636,2022,3,9,2,0,0,1,1,20,1,100,93.82,70.85
22637,2021,2,19,4,0,0,3,3,1,1,99,103.64,115.0
22638,2022,7,4,0,0,0,4,2,0,0,64,101.11,70.0
22639,2022,9,2,4,0,0,1,2,24,0,100,127.68,70.0
22640,2022,10,24,0,0,0,3,6,1,1,100,96.98,129.0
22641,2021,2,23,1,0,0,1,2,1,1,99,85.17,105.0
22642,2022,10,6,3,0,0,8,2,3,0,100,84.63,70.0
22643,2022,1,17,0,0,0,2,3,104,1,94,77.55,85.0
22644,2021,11,10,2,0,0,5,2,24,1,100,79.34,70.0
22645,2022,11,2,2,0,0,1,2,0,0,97,84.95,124.0
22646,2022,7,20,2,0,0,1,3,24,0,100,96.5,70.0
22647,2022,5,31,1,0,0,5,2,0,0,78,88.02,99.0
22648,2022,1,16,6,1,0,1,3,15,0,99,83.51,59.0
22649,2022,1,19,2,0,0,1,2,5,0,96,77.41,65.0
22650,2022,12,22,3,0,0,1,3,24,0,75,80.09,70.0
