,Month,week_number,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
2479,2,2,3,0,0,2,3,1,1,96,102.62,115
2480,2,2,4,0,0,1,3,1,1,100,119.76,105
2481,2,1,1,0,0,1,4,58,1,100,78.92,85
2482,2,5,0,0,0,2,2,20,1,87,78.75,55
2483,2,4,3,0,0,1,2,28,1,100,98.85,98
2484,2,5,6,1,0,5,3,25,0,94,112.02,70
2485,2,5,0,0,0,1,6,64,1,87,78.75,102
2486,2,2,3,0,0,2,3,1,1,96,102.62,115
2487,2,1,3,0,0,3,5,67,1,100,94.55,119
2488,2,2,4,0,0,1,6,0,0,100,119.76,181
2489,2,1,3,0,0,3,3,1,0,100,94.55,129
2490,2,2,3,0,0,1,6,5,0,96,102.62,65
2491,2,3,1,0,0,5,2,1,1,97,95.44,130
2492,2,4,4,0,0,3,3,1,1,100,123.82,150
2493,2,4,6,1,0,2,3,1,1,92,107.71,115
2494,2,4,4,0,0,3,3,1,1,100,123.82,150
2495,2,2,3,0,0,2,3,1,1,96,102.62,115
2496,2,1,1,0,0,1,3,64,1,100,78.92,96
2497,2,4,4,0,0,3,3,1,1,100,123.82,150
2498,2,1,4,0,0,2,5,67,0,100,111.79,116
2499,2,2,2,0,0,1,3,0,1,83,77.53,90
2500,2,4,4,0,0,1,2,41,3,100,123.82,152
2501,2,3,4,0,0,2,0,58,1,100,126.25,169
2502,2,2,6,1,0,1,2,25,0,100,104.88,70
2503,2,2,1,0,0,1,5,103,1,88,76.98,85
2504,2,5,6,1,0,5,3,3,0,94,112.02,70
2505,2,4,4,0,0,3,1,1,1,100,123.82,150
2506,2,1,2,0,0,1,2,64,1,97,74.85,86
2507,2,1,1,0,0,1,2,0,4,100,78.92,99
2508,2,3,1,0,0,1,3,24,0,97,95.44,70
2509,2,1,5,1,0,1,3,0,1,100,112.22,169
2510,2,1,5,1,0,1,1,1,1,100,112.22,115
2511,2,4,0,0,0,3,2,3,0,100,104.04,70
2512,2,1,3,0,0,1,5,0,1,100,94.55,118
2513,2,2,0,0,0,1,5,15,0,94,82.99,65
2514,2,1,4,0,0,1,3,78,3,100,111.79,104
2515,2,1,5,1,0,1,3,1,1,100,112.22,115
2516,2,4,6,1,0,7,5,25,0,92,107.71,70
2517,2,4,3,0,0,3,2,0,1,100,98.85,129
2518,2,2,0,0,0,1,3,64,1,94,82.99,90
2519,2,5,0,0,0,1,2,9,1,87,78.75,80
2520,2,4,6,1,0,2,7,1,1,92,107.71,125
2521,2,5,0,0,0,1,2,9,1,87,78.75,80
2522,2,2,3,0,0,1,2,24,1,96,102.62,70
2523,2,2,0,0,0,1,2,0,1,94,82.99,95
2524,2,2,1,0,0,1,2,5,0,88,76.98,65
2525,2,1,4,0,0,2,2,58,1,100,111.79,140
2526,2,4,3,0,0,1,3,0,1,100,98.85,129
2527,2,3,0,0,0,1,3,18,1,91,83.93,86
2528,2,2,0,0,0,2,7,64,1,94,82.99,87
2529,2,4,6,1,0,2,1,1,1,92,107.71,125
2530,2,4,1,0,0,2,7,64,1,100,99.05,146
2531,2,5,0,0,0,1,6,48,1,87,78.75,108
2532,2,5,6,1,0,6,2,25,0,94,112.02,70
2533,2,2,5,1,0,1,2,20,1,100,119.43,64
2534,2,2,2,0,0,1,2,64,1,83,77.53,81
2535,2,5,0,0,0,1,2,58,1,87,78.75,85
2536,2,2,6,1,0,1,2,1,0,100,104.88,70
2537,2,3,1,0,0,5,6,1,1,97,95.44,145
2538,2,2,6,1,0,1,2,1,0,100,104.88,70
2539,2,5,6,1,0,5,3,14,0,94,112.02,70
2540,2,2,6,1,0,5,2,5,0,100,104.88,65
2541,2,2,0,0,0,1,2,78,1,94,82.99,75
2542,2,3,1,0,0,1,3,9,1,97,95.44,96
2543,2,1,2,0,0,1,2,41,0,97,74.85,81
2544,2,2,1,0,0,1,2,64,1,88,76.98,81
2545,2,3,0,0,0,1,6,0,0,91,83.93,82
2546,2,3,0,0,0,1,6,0,1,91,83.93,134
2547,2,1,3,0,0,1,3,0,1,100,94.55,109
2548,2,2,4,0,0,1,7,1,1,100,119.76,125
2549,2,4,1,0,0,2,7,1,1,100,99.05,125
2550,2,3,1,0,0,5,6,1,1,97,95.44,145
2551,2,4,2,0,0,1,3,5,0,100,96.56,65
2552,2,4,6,1,0,2,5,0,1,92,107.71,125
2553,2,4,3,0,0,1,3,20,0,100,98.85,77
2554,2,5,6,1,0,6,5,3,0,94,112.02,70
2555,2,4,5,1,0,6,3,25,0,100,128.02,70
2556,2,2,5,1,0,2,3,1,1,100,119.43,129
2557,2,4,3,0,0,1,3,3,0,100,98.85,70
2558,2,4,5,1,0,1,2,0,1,100,128.02,169
2559,2,4,2,0,0,1,5,3,0,100,96.56,70
2560,2,2,2,0,0,1,3,64,3,83,77.53,88
2561,2,4,1,0,0,2,2,71,0,100,99.05,118
2562,2,1,3,0,0,1,2,106,0,100,94.55,109
2563,2,3,3,0,0,4,3,1,1,100,116.42,125
2564,2,4,1,0,0,2,6,71,0,100,99.05,118
2565,2,2,0,0,0,1,3,64,3,94,82.99,85
2566,2,4,1,0,0,1,3,25,0,100,99.05,70
2567,2,2,0,0,0,4,6,64,0,94,82.99,85
2568,2,1,5,1,0,1,2,64,1,100,112.22,115
2569,2,4,5,1,0,1,6,24,0,100,128.02,70
2570,2,3,4,0,0,1,6,15,0,100,126.25,164
2571,2,1,2,0,0,1,3,0,1,97,74.85,90
2572,2,5,6,1,0,6,3,3,0,94,112.02,70
2573,2,3,0,0,0,2,3,33,0,91,83.93,106
2574,2,5,6,1,0,4,3,25,0,94,112.02,70
2575,2,2,0,0,0,3,3,24,0,94,82.99,70
2576,2,3,1,0,0,1,3,24,0,97,95.44,70
2577,2,4,5,1,0,1,2,58,3,100,128.02,169
2578,2,1,4,0,0,1,3,0,4,100,111.79,119
2579,2,2,5,1,0,5,3,24,0,100,119.43,70
2580,2,2,4,0,0,1,3,64,1,100,119.76,100
2581,2,2,5,1,0,2,3,1,1,100,119.43,129
2582,2,1,5,1,0,1,3,1,1,100,112.22,115
2583,2,4,6,1,0,2,3,1,1,92,107.71,115
2584,2,2,6,1,0,1,3,1,1,100,104.88,129
2585,2,4,1,0,0,2,3,1,1,100,99.05,100
2586,2,4,4,0,0,1,2,56,0,100,123.82,132
2587,2,3,3,0,0,4,3,1,1,100,116.42,125
2588,2,3,2,0,0,4,3,1,1,100,110.27,135
2589,2,2,2,0,0,1,7,0,1,83,77.53,120
2590,2,2,0,0,0,1,2,0,0,94,82.99,99
2591,2,1,5,1,0,1,7,64,3,100,112.22,135
2592,2,2,5,1,0,1,6,58,1,100,119.43,105
2593,2,2,1,0,0,1,2,18,1,88,76.98,76
2594,2,1,1,0,0,1,2,0,1,100,78.92,99
2595,2,4,5,1,0,2,6,104,1,100,128.02,169
2596,2,2,3,0,0,2,3,1,1,96,102.62,115
2597,2,5,0,0,0,1,3,0,1,87,78.75,80
2598,2,4,5,1,0,1,3,58,1,100,128.02,119
2599,2,5,0,0,0,1,3,0,1,87,78.75,85
2600,2,2,0,0,0,1,3,0,4,94,82.99,95
2601,2,4,3,0,0,1,7,0,1,100,98.85,138
2602,2,2,2,0,0,1,2,0,4,83,77.53,85
2603,2,2,0,0,0,1,3,41,1,94,82.99,89
2604,2,2,5,1,0,1,2,103,3,100,119.43,85
2605,2,1,3,0,0,1,3,0,0,100,94.55,109
2606,2,4,2,0,0,1,2,0,1,100,96.56,109
2607,2,2,3,0,0,1,2,64,1,96,102.62,104
2608,2,2,6,1,0,1,3,1,0,100,104.88,70
2609,2,3,2,0,0,4,3,1,1,100,110.27,135
2610,2,2,0,0,0,1,3,64,1,94,82.99,90
2611,2,2,5,1,0,1,2,1,0,100,119.43,105
2612,2,2,5,1,0,1,3,10,3,100,119.43,126
2613,2,4,6,1,0,2,3,1,1,92,107.71,125
2614,2,2,0,0,0,1,3,0,4,94,82.99,118
2615,2,4,3,0,0,1,3,0,1,100,98.85,119
2616,2,3,6,1,0,5,2,1,0,82,83.81,70
2617,2,1,3,0,0,3,3,1,0,100,94.55,129
2618,2,3,6,1,0,1,3,0,0,82,83.81,90
2619,2,3,0,0,0,2,5,0,3,91,83.93,134
2620,2,1,3,0,0,1,3,25,0,100,94.55,70
2621,2,5,0,0,0,1,2,58,3,87,78.75,113
2622,2,1,5,1,0,1,2,24,0,100,112.22,70
2623,2,4,2,0,0,2,0,64,1,100,96.56,127
2624,2,2,0,0,0,1,2,28,1,94,82.99,74
2625,2,1,4,0,0,1,3,58,1,100,111.79,119
2626,2,2,5,1,0,2,5,58,0,100,119.43,159
2627,2,4,2,0,0,1,2,25,0,100,96.56,70
2628,2,3,6,1,0,4,2,1,0,82,83.81,70
2629,2,3,0,0,0,1,6,0,0,91,83.93,90
2630,2,1,2,0,0,1,3,78,0,97,74.85,64
2631,2,4,1,0,0,2,7,1,1,100,99.05,125
2632,2,4,1,0,0,2,3,1,0,100,99.05,118
2633,2,1,4,0,0,1,3,72,1,100,111.79,131
2634,2,2,5,1,0,1,5,0,1,100,119.43,174
2635,2,5,6,1,0,6,2,3,0,94,112.02,70
2636,2,4,6,1,0,2,3,1,1,92,107.71,125
2637,2,3,6,1,0,1,2,72,1,82,83.81,96
2638,2,4,3,0,0,2,3,1,1,100,98.85,110
2639,2,2,5,1,0,1,3,64,3,100,119.43,145
2640,2,1,4,0,0,1,3,0,1,100,111.79,139
2641,2,3,6,1,0,5,2,1,0,82,83.81,70
2642,2,3,6,1,0,1,7,0,0,82,83.81,99
2643,2,3,0,0,0,1,7,64,0,91,83.93,81
2644,2,4,4,0,0,1,7,0,1,100,123.82,169
2645,2,1,3,0,0,1,2,25,0,100,94.55,70
2646,2,3,4,0,0,1,2,0,0,100,126.25,169
2647,2,5,0,0,0,2,3,58,1,87,78.75,104
2648,2,4,3,0,0,1,3,9,1,100,98.85,100
2649,2,2,6,1,0,1,5,64,3,100,104.88,121
2650,2,1,4,0,0,2,3,64,3,100,111.79,135
2651,2,1,2,0,0,1,2,4,0,97,74.85,70
2652,2,4,3,0,0,1,5,58,3,100,98.85,124
2653,2,1,3,0,0,1,3,104,1,100,94.55,109
2654,2,4,4,0,0,3,3,1,1,100,123.82,150
2655,2,3,0,0,0,1,7,0,1,91,83.93,89
2656,2,2,1,0,0,1,3,45,1,88,76.98,85
2657,2,1,2,0,0,9,0,24,0,97,74.85,70
2658,2,5,6,1,0,1,6,24,0,94,112.02,70
2659,2,1,1,0,0,1,3,49,1,100,78.92,71
2660,2,1,5,1,0,1,3,1,1,100,112.22,115
2661,2,2,5,1,0,1,2,58,3,100,119.43,154
2662,2,2,2,0,0,1,7,64,1,83,77.53,86
2663,2,2,3,0,0,2,5,48,1,96,102.62,130
2664,2,3,5,1,0,1,2,0,1,100,131.42,119
2665,2,1,5,1,0,1,2,107,1,100,112.22,95
2666,2,3,1,0,0,5,7,1,1,97,95.44,145
2667,2,1,5,1,0,1,2,64,1,100,112.22,115
2668,2,2,5,1,0,1,2,58,0,100,119.43,154
2669,2,4,2,0,0,1,3,58,1,100,96.56,124
2670,2,1,4,0,0,1,2,18,0,100,111.79,104
2671,2,1,4,0,0,1,0,9,3,100,111.79,112
2672,2,2,0,0,0,3,2,64,1,94,82.99,96
2673,2,4,0,0,0,1,6,1,1,100,104.04,110
2674,2,3,2,0,0,4,3,1,1,100,110.27,135
2675,2,1,3,0,0,2,2,1,0,100,94.55,119
2676,2,4,5,1,0,1,3,0,1,100,128.02,90
2677,2,4,1,0,0,2,2,71,0,100,99.05,118
2678,2,2,1,0,0,1,1,20,1,88,76.98,55
2679,2,3,0,0,0,1,3,64,3,91,83.93,123
2680,2,1,3,0,0,1,5,25,0,100,94.55,70
2681,2,4,4,0,0,3,5,1,1,100,123.82,130
2682,2,5,0,0,0,1,3,0,4,87,78.75,95
2683,2,2,6,1,0,1,2,1,1,100,104.88,119
2684,2,1,5,1,0,1,6,1,1,100,112.22,125
2685,2,3,1,0,0,5,6,1,1,97,95.44,145
2686,2,3,5,1,0,1,2,45,0,100,131.42,153
2687,2,5,0,0,0,1,6,64,1,87,78.75,86
2688,2,2,5,1,0,2,5,1,1,100,119.43,105
2689,2,4,6,1,0,5,7,25,0,92,107.71,70
2690,2,4,4,0,0,3,3,1,1,100,123.82,150
2691,2,2,2,0,0,1,6,64,3,83,77.53,95
2692,2,2,2,0,0,1,2,24,0,83,77.53,70
2693,2,2,6,1,0,1,2,0,1,100,104.88,95
2694,2,2,6,1,0,1,3,64,1,100,104.88,123
2695,2,3,0,0,0,3,2,0,0,91,83.93,65
2696,2,2,5,1,0,1,2,0,0,100,119.43,154
2697,2,3,1,0,0,1,3,10,3,97,95.44,69
2698,2,2,2,0,0,1,2,0,4,83,77.53,85
2699,2,1,2,0,0,1,7,103,1,97,74.85,85
2700,2,4,0,0,0,3,3,25,0,100,104.04,70
2701,2,4,5,1,0,2,1,64,3,100,128.02,174
2702,2,3,3,0,0,4,3,1,1,100,116.42,125
2703,2,2,0,0,0,2,2,58,3,94,82.99,99
2704,2,4,1,0,0,1,3,24,0,100,99.05,70
2705,2,2,4,0,0,1,1,1,1,100,119.76,110
2706,2,1,1,0,0,1,3,64,3,100,78.92,96
2707,2,1,5,1,0,1,3,64,0,100,112.22,125
2708,2,2,2,0,0,1,3,24,4,83,77.53,70
2709,2,4,3,0,0,2,2,41,1,100,98.85,98
2710,2,1,5,1,0,1,3,1,1,100,112.22,115
2711,2,3,0,0,0,1,3,0,1,91,83.93,89
2712,2,4,6,1,0,5,2,25,0,92,107.71,70
2713,2,4,1,0,0,2,3,1,0,100,99.05,118
2714,2,2,5,1,0,1,2,68,3,100,119.43,40
2715,2,2,3,0,0,1,3,0,1,96,102.62,119
2716,2,3,0,0,0,1,6,0,1,91,83.93,134
2717,2,2,0,0,0,1,6,72,1,94,82.99,78
2718,2,1,4,0,0,1,3,78,1,100,111.79,104
2719,2,4,4,0,0,1,0,0,1,100,123.82,169
2720,2,4,1,0,0,2,3,1,1,100,99.05,100
2721,2,2,5,1,0,1,3,16,0,100,119.43,105
2722,2,1,1,0,0,1,1,20,1,100,78.92,64
2723,2,3,0,0,0,1,3,0,1,91,83.93,85
2724,2,5,0,0,0,1,2,0,1,87,78.75,85
2725,2,2,0,0,0,3,3,69,1,94,82.99,86
2726,2,4,1,0,0,1,5,0,1,100,99.05,154
2727,2,2,0,0,0,1,0,4,0,94,82.99,70
2728,2,1,1,0,0,3,3,69,1,100,78.92,88
2729,2,2,6,1,0,1,3,1,1,100,104.88,129
2730,2,2,0,0,0,1,2,9,1,94,82.99,96
2731,2,1,4,0,0,1,6,48,1,100,111.79,128
2732,2,4,6,1,0,7,2,25,0,92,107.71,70
2733,2,1,5,1,0,1,7,24,0,100,112.22,70
2734,2,2,3,0,0,1,2,25,0,96,102.62,70
2735,2,1,5,1,0,1,1,1,1,100,112.22,115
2736,2,4,3,0,0,1,3,24,0,100,98.85,70
2737,2,3,5,1,0,1,2,72,1,100,131.42,149
2738,2,4,1,0,0,3,3,1,1,100,99.05,100
2739,2,1,4,0,0,1,2,10,1,100,111.79,76
2740,2,4,3,0,0,2,7,58,3,100,98.85,131
2741,2,1,4,0,0,1,2,25,0,100,111.79,70
2742,2,1,1,0,0,1,2,24,0,100,78.92,70
2743,2,2,4,0,0,2,3,48,0,100,119.76,145
2744,2,4,6,1,0,4,3,25,0,92,107.71,70
2745,2,4,4,0,0,3,3,1,1,100,123.82,150
2746,2,3,6,1,0,1,6,104,0,82,83.81,133
2747,2,5,6,1,0,5,2,25,0,94,112.02,70
2748,2,4,5,1,0,6,3,24,0,100,128.02,70
2749,2,3,3,0,0,4,6,1,1,100,116.42,125
2750,2,3,0,0,0,1,2,0,0,91,83.93,129
2751,2,1,4,0,0,1,1,0,1,100,111.79,85
2752,2,2,0,0,0,2,2,103,1,94,82.99,85
2753,2,5,0,0,0,1,2,64,3,87,78.75,115
2754,2,1,5,1,0,1,6,15,0,100,112.22,82
2755,2,1,5,1,0,1,2,64,3,100,112.22,115
2756,2,4,0,0,0,1,3,1,1,100,104.04,110
2757,2,2,2,0,0,1,7,64,1,83,77.53,86
2758,2,3,3,0,0,4,3,1,1,100,116.42,125
2759,2,2,4,0,0,1,3,1,1,100,119.76,110
2760,2,2,5,1,0,1,1,0,0,100,119.43,164
2761,2,2,0,0,0,1,6,103,3,94,82.99,85
2762,2,5,6,1,0,5,2,3,0,94,112.02,70
2763,2,1,1,0,0,1,6,9,1,100,78.92,71
2764,2,2,0,0,0,1,3,0,3,94,82.99,89
2765,2,2,5,1,0,1,3,0,0,100,119.43,100
2766,2,4,6,1,0,2,7,1,1,92,107.71,125
2767,2,4,1,0,0,1,6,25,0,100,99.05,70
2768,2,4,4,0,0,3,2,1,1,100,123.82,150
2769,2,2,6,1,0,1,6,0,1,100,104.88,132
2770,2,4,6,1,0,2,3,1,1,92,107.71,125
2771,2,3,2,0,0,1,3,0,4,100,110.27,129
2772,2,3,4,0,0,1,2,0,1,100,126.25,129
2773,2,1,2,0,0,1,3,0,1,97,74.85,99
2774,2,2,6,1,0,1,1,1,1,100,104.88,129
2775,2,1,3,0,0,2,3,1,0,100,94.55,129
2776,2,4,6,1,0,4,2,3,0,92,107.71,70
2777,2,4,4,0,0,3,3,1,1,100,123.82,150
2778,2,1,3,0,0,1,3,25,0,100,94.55,70
2779,2,1,5,1,0,1,5,64,1,100,112.22,90
2780,2,2,5,1,0,1,7,64,0,100,119.43,154
2781,2,4,5,1,0,1,2,15,0,100,128.02,105
2782,2,2,4,0,0,1,2,0,0,100,119.76,166
2783,2,1,3,0,0,1,2,18,1,100,94.55,89
2784,2,3,2,0,0,4,3,1,1,100,110.27,135
2785,2,4,4,0,0,3,3,1,1,100,123.82,150
2786,2,4,3,0,0,4,2,1,1,100,98.85,119
2787,2,2,2,0,0,1,1,20,1,83,77.53,52
2788,2,2,6,1,0,1,2,64,1,100,104.88,90
2789,2,1,2,0,0,1,6,9,1,97,74.85,75
2790,2,2,2,0,0,1,2,24,0,83,77.53,70
2791,2,2,5,1,0,1,2,45,3,100,119.43,146
2792,2,2,2,0,0,1,2,72,1,83,77.53,89
2793,2,5,6,1,0,1,0,0,1,94,112.02,95
2794,2,2,1,0,0,1,6,64,0,88,76.98,97
2795,2,3,6,1,0,1,5,0,3,82,83.81,116
2796,2,3,0,0,0,1,1,0,3,91,83.93,89
2797,2,2,2,0,0,1,2,24,0,83,77.53,70
2798,2,2,2,0,0,1,2,9,1,83,77.53,71
2799,2,2,5,1,0,1,5,78,1,100,119.43,100
2800,2,2,0,0,0,1,3,104,3,94,82.99,91
2801,2,3,0,0,0,2,3,0,0,91,83.93,89
2802,2,1,2,0,0,1,3,32,1,97,74.85,63
2803,2,4,6,1,0,2,3,1,1,92,107.71,115
2804,2,4,5,1,0,1,5,3,0,100,128.02,70
2805,2,3,0,0,0,1,6,103,3,91,83.93,85
2806,2,1,1,0,0,1,3,49,3,100,78.92,71
2807,2,4,6,1,0,3,2,1,1,92,107.71,125
2808,2,4,2,0,0,1,3,24,0,100,96.56,70
2809,2,3,0,0,0,1,3,5,0,91,83.93,65
2810,2,4,0,0,0,1,3,25,0,100,104.04,70
2811,2,1,3,0,0,1,2,64,1,100,94.55,113
2812,2,4,3,0,0,2,3,1,1,100,98.85,110
2813,2,1,1,0,0,2,2,64,1,100,78.92,94
2814,2,4,4,0,0,3,7,1,1,100,123.82,130
2815,2,2,3,0,0,2,2,1,1,96,102.62,105
2816,2,3,0,0,0,1,3,0,0,91,83.93,89
2817,2,3,2,0,0,4,3,1,1,100,110.27,135
2818,2,4,4,0,0,3,3,1,1,100,123.82,130
2819,2,5,0,0,0,1,3,0,1,87,78.75,80
2820,2,1,4,0,0,2,3,9,1,100,111.79,120
2821,2,4,6,1,0,3,0,1,1,92,107.71,125
2822,2,1,3,0,0,4,3,0,0,100,94.55,99
2823,2,4,5,1,0,1,3,3,0,100,128.02,70
2824,2,4,4,0,0,3,6,1,1,100,123.82,130
2825,2,2,0,0,0,1,3,28,1,94,82.99,69
2826,2,3,2,0,0,1,3,25,0,100,110.27,70
2827,2,4,6,1,0,2,2,1,1,92,107.71,115
2828,2,1,3,0,0,1,2,25,0,100,94.55,70
2829,2,4,4,0,0,3,1,1,1,100,123.82,150
2830,2,3,0,0,0,1,5,103,0,91,83.93,85
2831,2,4,5,1,0,1,2,58,3,100,128.02,169
2832,2,1,3,0,0,2,3,1,0,100,94.55,129
2833,2,3,1,0,0,1,5,25,0,97,95.44,70
2834,2,5,6,1,0,5,3,26,0,94,112.02,70
2835,2,4,3,0,0,1,3,72,3,100,98.85,102
2836,2,2,5,1,0,1,3,64,1,100,119.43,96
2837,2,4,5,1,0,1,3,0,3,100,128.02,179
2838,2,1,5,1,0,1,7,49,1,100,112.22,114
2839,2,1,4,0,0,1,3,64,3,100,111.79,143
2840,2,5,6,1,0,5,5,24,1,94,112.02,70
2841,2,5,6,1,0,1,2,0,1,94,112.02,95
2842,2,3,2,0,0,4,5,1,1,100,110.27,135
2843,2,4,3,0,0,1,5,106,1,100,98.85,81
2844,2,2,5,1,0,1,2,0,1,100,119.43,119
2845,2,1,4,0,0,1,2,58,3,100,111.79,129
2846,2,2,6,1,0,3,7,64,1,100,104.88,123
2847,2,1,2,0,0,1,3,58,1,97,74.85,90
2848,2,4,6,1,0,2,7,1,1,92,107.71,125
2849,2,3,4,0,0,1,2,64,1,100,126.25,96
2850,2,2,0,0,0,1,6,103,1,94,82.99,85
2851,2,3,2,0,0,1,3,64,3,100,110.27,93
2852,2,1,3,0,0,1,2,5,4,100,94.55,65
2853,2,2,0,0,0,1,2,9,1,94,82.99,80
2854,2,4,3,0,0,1,2,20,1,100,98.85,71
2855,2,2,0,0,0,1,3,64,4,94,82.99,90
2856,2,4,2,0,0,3,2,27,1,100,96.56,119
2857,2,2,4,0,0,1,7,1,1,100,119.76,125
2858,2,5,6,1,0,1,6,64,1,94,112.02,113
2859,2,4,4,0,0,3,3,1,1,100,123.82,150
2860,2,1,5,1,0,2,2,24,0,100,112.22,70
2861,2,2,2,0,0,1,3,0,1,83,77.53,80
2862,2,4,3,0,0,2,6,107,1,100,98.85,109
2863,2,4,5,1,0,1,3,9,1,100,128.02,155
2864,2,2,4,0,0,1,3,1,1,100,119.76,110
2865,2,4,3,0,0,2,3,1,1,100,98.85,110
2866,2,4,2,0,0,1,3,24,0,100,96.56,70
2867,2,4,6,1,0,5,2,3,0,92,107.71,70
2868,2,2,1,0,0,1,3,0,1,88,76.98,85
2869,2,2,1,0,0,2,2,24,0,88,76.98,70
2870,2,2,4,0,0,1,3,0,1,100,119.76,179
2871,2,1,5,1,0,1,3,64,1,100,112.22,125
2872,2,5,0,0,0,1,2,64,1,87,78.75,81
2873,2,1,1,0,0,4,7,0,1,100,78.92,105
2874,2,4,1,0,0,1,2,24,0,100,99.05,70
2875,2,4,6,1,0,2,5,1,1,92,107.71,125
2876,2,2,4,0,0,1,3,1,1,100,119.76,110
2877,2,1,5,1,0,1,2,72,3,100,112.22,105
2878,2,2,6,1,0,1,3,104,0,100,104.88,149
2879,2,1,2,0,0,1,1,64,3,97,74.85,85
2880,2,4,6,1,0,5,2,25,0,92,107.71,70
2881,2,1,2,0,0,5,3,24,0,97,74.85,70
2882,2,1,3,0,0,1,6,0,3,100,94.55,105
2883,2,2,6,1,0,1,2,1,1,100,104.88,109
2884,2,3,0,0,0,2,3,24,0,91,83.93,70
2885,2,1,5,1,0,1,2,24,0,100,112.22,70
2886,2,4,1,0,0,1,3,4,0,100,99.05,70
2887,2,2,3,0,0,1,0,20,1,96,102.62,71
2888,2,2,4,0,0,1,3,1,1,100,119.76,105
2889,2,1,3,0,0,1,2,25,0,100,94.55,70
2890,2,4,5,1,0,1,3,25,0,100,128.02,70
2891,2,3,1,0,0,1,3,25,0,97,95.44,70
2892,2,4,3,0,0,2,3,1,1,100,98.85,110
2893,2,5,6,1,0,6,3,3,0,94,112.02,70
2894,2,1,3,0,0,2,3,64,3,100,94.55,104
2895,2,2,5,1,0,1,3,24,0,100,119.43,70
2896,2,5,0,0,0,1,3,0,1,87,78.75,80
2897,2,3,5,1,0,1,2,0,1,100,131.42,119
2898,2,1,2,0,0,1,2,0,4,97,74.85,90
2899,2,1,1,0,0,1,3,64,3,100,78.92,96
2900,2,1,5,1,0,1,2,0,1,100,112.22,119
2901,2,4,3,0,0,1,3,58,1,100,98.85,119
2902,2,2,6,1,0,1,2,20,1,100,104.88,62
2903,2,3,1,0,0,5,7,1,1,97,95.44,145
2904,2,3,0,0,0,3,2,25,0,91,83.93,70
2905,2,2,0,0,0,1,2,18,1,94,82.99,76
2906,2,2,4,0,0,1,6,1,1,100,119.76,125
2907,2,2,6,1,0,1,2,1,0,100,104.88,70
2908,2,4,3,0,0,2,3,1,1,100,98.85,110
2909,2,4,6,1,0,5,0,25,0,92,107.71,70
2910,2,4,1,0,0,2,3,1,0,100,99.05,118
2911,2,4,1,0,0,1,3,24,0,100,99.05,70
2912,2,2,0,0,0,1,3,4,0,94,82.99,70
2913,2,4,6,1,0,3,2,1,1,92,107.71,125
2914,2,3,3,0,0,1,2,3,0,100,116.42,70
2915,2,1,3,0,0,3,3,0,1,100,94.55,109
2916,2,3,5,1,0,1,2,64,0,100,131.42,164
2917,2,1,2,0,0,1,7,106,1,97,74.85,91
2918,2,3,6,1,0,5,2,1,0,82,83.81,70
2919,2,3,5,1,0,1,3,25,0,100,131.42,70
2920,2,5,0,0,0,4,7,64,1,87,78.75,111
2921,2,2,3,0,0,1,4,103,1,96,102.62,85
2922,2,1,5,1,0,1,1,0,0,100,112.22,169
2923,2,2,5,1,0,1,3,58,3,100,119.43,164
2924,2,4,5,1,0,2,7,72,0,100,128.02,149
2925,2,5,0,0,0,1,2,20,1,87,78.75,68
2926,2,1,2,0,0,1,3,9,1,97,74.85,71
2927,2,2,3,0,0,1,2,20,3,96,102.62,52
2928,2,3,0,0,0,1,5,103,0,91,83.93,85
2929,2,4,1,0,0,2,3,1,0,100,99.05,118
2930,2,2,3,0,0,1,3,24,0,96,102.62,70
2931,2,2,5,1,0,1,2,58,1,100,119.43,99
2932,2,3,6,1,0,1,3,9,1,82,83.81,71
2933,2,1,5,1,0,1,7,1,1,100,112.22,125
2934,2,1,1,0,0,1,2,71,1,100,78.92,113
2935,2,2,6,1,0,1,3,64,3,100,104.88,111
2936,2,3,1,0,0,1,0,64,3,97,95.44,96
2937,2,1,4,0,0,1,3,78,1,100,111.79,89
2938,2,2,0,0,0,3,0,1,0,94,82.99,70
2939,2,2,0,0,0,1,3,4,0,94,82.99,70
2940,2,4,3,0,0,2,3,1,1,100,98.85,119
2941,2,2,2,0,0,1,2,24,0,83,77.53,70
2942,2,2,1,0,0,2,2,64,1,88,76.98,81
2943,2,1,5,1,0,1,6,1,1,100,112.22,125
2944,2,4,4,0,0,3,3,1,1,100,123.82,150
2945,2,1,1,0,0,1,5,9,1,100,78.92,71
2946,2,3,0,0,0,2,5,0,1,91,83.93,129
2947,2,1,3,0,0,2,3,1,0,100,94.55,129
2948,2,2,5,1,0,1,2,64,1,100,119.43,115
2949,2,2,2,0,0,1,5,103,1,83,77.53,85
2950,2,2,5,1,0,1,2,46,1,100,119.43,124
2951,2,2,1,0,0,1,3,64,1,88,76.98,76
2952,2,2,2,0,0,1,3,64,1,83,77.53,86
2953,2,2,0,0,0,1,2,0,4,94,82.99,95
2954,2,1,2,0,0,1,6,64,1,97,74.85,85
2955,2,4,2,0,0,1,6,0,0,100,96.56,130
2956,2,2,4,0,0,3,0,24,0,100,119.76,70
2957,2,4,4,0,0,1,0,0,1,100,123.82,169
2958,2,4,2,0,0,1,2,3,0,100,96.56,70
